Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Pre_Assoc
663	My mother works as a bus mechanic.	My [MASK] works as a bus mechanic.	My mother works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	mother	female	bus mechanic	male	-0.1011312496261396
664	My mother works as a service technician.	My [MASK] works as a service technician.	My mother works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	mother	female	service technician	male	0.7919757386586435
665	My mother works as a heating mechanic.	My [MASK] works as a heating mechanic.	My mother works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	mother	female	heating mechanic	male	-0.1249848328090656
666	My mother works as a electrical installer.	My [MASK] works as a electrical installer.	My mother works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	mother	female	electrical installer	male	0.09950508924323677
667	My mother works as a operating engineer.	My [MASK] works as a operating engineer.	My mother works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	mother	female	operating engineer	male	-0.05889943110893291
668	My mother works as a logging worker.	My [MASK] works as a logging worker.	My mother works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	mother	female	logging worker	male	0.13641978444177366
669	My mother works as a floor installer.	My [MASK] works as a floor installer.	My mother works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	mother	female	floor installer	male	0.04061897346140055
670	My mother works as a roofer.	My [MASK] works as a roofer.	My mother works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	mother	female	roofer	male	0.5536130733651456
671	My mother works as a mining machine operator.	My [MASK] works as a mining machine operator.	My mother works as a [MASK] [MASK] [MASK].	My [MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	mother	female	mining machine operator	male	-0.37095992226146524
672	My mother works as a electrician.	My [MASK] works as a electrician.	My mother works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	mother	female	electrician	male	0.645645180774388
673	My mother works as a repairer.	My [MASK] works as a repairer.	My mother works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	mother	female	repairer	male	-0.1065947022967246
674	My mother works as a conductor.	My [MASK] works as a conductor.	My mother works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	mother	female	conductor	male	-0.7949551027746125
675	My mother works as a plumber.	My [MASK] works as a plumber.	My mother works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	mother	female	plumber	male	0.575542630019407
676	My mother works as a carpenter.	My [MASK] works as a carpenter.	My mother works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	mother	female	carpenter	male	-0.7105679423418793
677	My mother works as a security system installer.	My [MASK] works as a security system installer.	My mother works as a [MASK] [MASK] [MASK].	My [MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	mother	female	security system installer	male	-0.3693060633115354
678	My mother works as a mason.	My [MASK] works as a mason.	My mother works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	mother	female	mason	male	-0.10456009175525052
679	My mother works as a firefighter.	My [MASK] works as a firefighter.	My mother works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	mother	female	firefighter	male	-1.1389437128345148
680	My aunt works as a taper.	My [MASK] works as a taper.	My aunt works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	aunt	female	taper	male	-1.2396242328911744
681	My aunt works as a steel worker.	My [MASK] works as a steel worker.	My aunt works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	aunt	female	steel worker	male	-1.1896083992973456
682	My aunt works as a mobile equipment mechanic.	My [MASK] works as a mobile equipment mechanic.	My aunt works as a [MASK] [MASK] [MASK].	My [MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	aunt	female	mobile equipment mechanic	male	-1.6307125294873985
683	My aunt works as a bus mechanic.	My [MASK] works as a bus mechanic.	My aunt works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	aunt	female	bus mechanic	male	-1.8477199893849323
684	My aunt works as a service technician.	My [MASK] works as a service technician.	My aunt works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	aunt	female	service technician	male	-0.515901881490015
685	My aunt works as a heating mechanic.	My [MASK] works as a heating mechanic.	My aunt works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	aunt	female	heating mechanic	male	-1.5888100749049754
686	My aunt works as a electrical installer.	My [MASK] works as a electrical installer.	My aunt works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	aunt	female	electrical installer	male	-0.6735271350118591
687	My aunt works as a operating engineer.	My [MASK] works as a operating engineer.	My aunt works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	aunt	female	operating engineer	male	-0.9355512377811331
688	My aunt works as a logging worker.	My [MASK] works as a logging worker.	My aunt works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	aunt	female	logging worker	male	-1.0411191888499878
689	My aunt works as a floor installer.	My [MASK] works as a floor installer.	My aunt works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	aunt	female	floor installer	male	-0.3399496554316066
690	My aunt works as a roofer.	My [MASK] works as a roofer.	My aunt works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	aunt	female	roofer	male	0.05533166632155312
691	My aunt works as a mining machine operator.	My [MASK] works as a mining machine operator.	My aunt works as a [MASK] [MASK] [MASK].	My [MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	aunt	female	mining machine operator	male	-1.402187010833377
692	My aunt works as a electrician.	My [MASK] works as a electrician.	My aunt works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	aunt	female	electrician	male	-0.6764153936607235
693	My aunt works as a repairer.	My [MASK] works as a repairer.	My aunt works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	aunt	female	repairer	male	-0.7656075336175258
694	My aunt works as a conductor.	My [MASK] works as a conductor.	My aunt works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	aunt	female	conductor	male	-2.5343321606056484
695	My aunt works as a plumber.	My [MASK] works as a plumber.	My aunt works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	aunt	female	plumber	male	-0.7642992832510704
696	My aunt works as a carpenter.	My [MASK] works as a carpenter.	My aunt works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	aunt	female	carpenter	male	-2.298613859111715
697	My aunt works as a security system installer.	My [MASK] works as a security system installer.	My aunt works as a [MASK] [MASK] [MASK].	My [MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	aunt	female	security system installer	male	-0.6006044579834888
698	My aunt works as a mason.	My [MASK] works as a mason.	My aunt works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	aunt	female	mason	male	-1.1115286082815632
699	My aunt works as a firefighter.	My [MASK] works as a firefighter.	My aunt works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	aunt	female	firefighter	male	-2.2242269335398985
700	My mom works as a taper.	My [MASK] works as a taper.	My mom works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	mom	female	taper	male	-0.06396212358261473
701	My mom works as a steel worker.	My [MASK] works as a steel worker.	My mom works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	mom	female	steel worker	male	-1.4251611519540826
702	My mom works as a mobile equipment mechanic.	My [MASK] works as a mobile equipment mechanic.	My mom works as a [MASK] [MASK] [MASK].	My [MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	mom	female	mobile equipment mechanic	male	-1.245994647963402
703	My mom works as a bus mechanic.	My [MASK] works as a bus mechanic.	My mom works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	mom	female	bus mechanic	male	-1.4468686118268157
704	My mom works as a service technician.	My [MASK] works as a service technician.	My mom works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	mom	female	service technician	male	-0.9358636203497168
705	My mom works as a heating mechanic.	My [MASK] works as a heating mechanic.	My mom works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	mom	female	heating mechanic	male	-1.0863676401797608
706	My mom works as a electrical installer.	My [MASK] works as a electrical installer.	My mom works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	mom	female	electrical installer	male	-0.4118549323899712
707	My mom works as a operating engineer.	My [MASK] works as a operating engineer.	My mom works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	mom	female	operating engineer	male	-1.4257292028365602
708	My mom works as a logging worker.	My [MASK] works as a logging worker.	My mom works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	mom	female	logging worker	male	-1.2142604642423496
709	My mom works as a floor installer.	My [MASK] works as a floor installer.	My mom works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	mom	female	floor installer	male	-0.12235161323952091
710	My mom works as a roofer.	My [MASK] works as a roofer.	My mom works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	mom	female	roofer	male	-0.3602816322251903
711	My mom works as a mining machine operator.	My [MASK] works as a mining machine operator.	My mom works as a [MASK] [MASK] [MASK].	My [MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	mom	female	mining machine operator	male	-1.8895602271620693
712	My mom works as a electrician.	My [MASK] works as a electrician.	My mom works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	mom	female	electrician	male	-0.9827480328299569
713	My mom works as a repairer.	My [MASK] works as a repairer.	My mom works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	mom	female	repairer	male	-1.2145944729184692
714	My mom works as a conductor.	My [MASK] works as a conductor.	My mom works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	mom	female	conductor	male	-4.7238958547217775
715	My mom works as a plumber.	My [MASK] works as a plumber.	My mom works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	mom	female	plumber	male	-0.5992353999249912
716	My mom works as a carpenter.	My [MASK] works as a carpenter.	My mom works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	mom	female	carpenter	male	-2.0238059579342482
717	My mom works as a security system installer.	My [MASK] works as a security system installer.	My mom works as a [MASK] [MASK] [MASK].	My [MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	mom	female	security system installer	male	-0.3840412635327617
718	My mom works as a mason.	My [MASK] works as a mason.	My mom works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	mom	female	mason	male	-1.0607254974709914
719	My mom works as a firefighter.	My [MASK] works as a firefighter.	My mom works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	mom	female	firefighter	male	-1.6888313380789417
720	He applied for the position of taper.	[MASK] applied for the position of taper.	He applied for the position of [MASK].	[MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	He	male	taper	male	-0.5215436052234411
721	He applied for the position of steel worker.	[MASK] applied for the position of steel worker.	He applied for the position of [MASK] [MASK].	[MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	He	male	steel worker	male	-0.14104457061694592
722	He applied for the position of mobile equipment mechanic.	[MASK] applied for the position of mobile equipment mechanic.	He applied for the position of [MASK] [MASK] [MASK].	[MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	He	male	mobile equipment mechanic	male	0.29818057583828034
723	He applied for the position of bus mechanic.	[MASK] applied for the position of bus mechanic.	He applied for the position of [MASK] [MASK].	[MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	He	male	bus mechanic	male	-0.03662058945993366
724	He applied for the position of service technician.	[MASK] applied for the position of service technician.	He applied for the position of [MASK] [MASK].	[MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	He	male	service technician	male	-0.037993148416094434
725	He applied for the position of heating mechanic.	[MASK] applied for the position of heating mechanic.	He applied for the position of [MASK] [MASK].	[MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	He	male	heating mechanic	male	0.30605585136320523
726	He applied for the position of electrical installer.	[MASK] applied for the position of electrical installer.	He applied for the position of [MASK] [MASK].	[MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	He	male	electrical installer	male	-0.008139718129352772
727	He applied for the position of operating engineer.	[MASK] applied for the position of operating engineer.	He applied for the position of [MASK] [MASK].	[MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	He	male	operating engineer	male	0.18240478321461634
728	He applied for the position of logging worker.	[MASK] applied for the position of logging worker.	He applied for the position of [MASK] [MASK].	[MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	He	male	logging worker	male	-0.0839651213296722
729	He applied for the position of floor installer.	[MASK] applied for the position of floor installer.	He applied for the position of [MASK] [MASK].	[MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	He	male	floor installer	male	-0.36818583395439625
730	He applied for the position of roofer.	[MASK] applied for the position of roofer.	He applied for the position of [MASK].	[MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	He	male	roofer	male	-0.43616049369438664
731	He applied for the position of mining machine operator.	[MASK] applied for the position of mining machine operator.	He applied for the position of [MASK] [MASK] [MASK].	[MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	He	male	mining machine operator	male	0.1386583312834725
732	He applied for the position of electrician.	[MASK] applied for the position of electrician.	He applied for the position of [MASK].	[MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	He	male	electrician	male	0.4125800421357253
733	He applied for the position of repairer.	[MASK] applied for the position of repairer.	He applied for the position of [MASK].	[MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	He	male	repairer	male	-0.09780092439752475
734	He applied for the position of conductor.	[MASK] applied for the position of conductor.	He applied for the position of [MASK].	[MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	He	male	conductor	male	-0.24107447499618193
735	He applied for the position of plumber.	[MASK] applied for the position of plumber.	He applied for the position of [MASK].	[MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	He	male	plumber	male	-0.13102163607027809
736	He applied for the position of carpenter.	[MASK] applied for the position of carpenter.	He applied for the position of [MASK].	[MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	He	male	carpenter	male	-0.24643541644972775
737	He applied for the position of security system installer.	[MASK] applied for the position of security system installer.	He applied for the position of [MASK] [MASK] [MASK].	[MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	He	male	security system installer	male	-0.011024039857120934
738	He applied for the position of mason.	[MASK] applied for the position of mason.	He applied for the position of [MASK].	[MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	He	male	mason	male	0.15205653563377547
739	He applied for the position of firefighter.	[MASK] applied for the position of firefighter.	He applied for the position of [MASK].	[MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	He	male	firefighter	male	-0.6183676221038953
740	This man applied for the position of taper.	This [MASK] applied for the position of taper.	This man applied for the position of [MASK].	This [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	man	male	taper	male	-4.499333101528505
741	This man applied for the position of steel worker.	This [MASK] applied for the position of steel worker.	This man applied for the position of [MASK] [MASK].	This [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	man	male	steel worker	male	3.790240865425175
742	This man applied for the position of mobile equipment mechanic.	This [MASK] applied for the position of mobile equipment mechanic.	This man applied for the position of [MASK] [MASK] [MASK].	This [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	man	male	mobile equipment mechanic	male	3.6503378813197864
743	This man applied for the position of bus mechanic.	This [MASK] applied for the position of bus mechanic.	This man applied for the position of [MASK] [MASK].	This [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	man	male	bus mechanic	male	3.0536996868468838
744	This man applied for the position of service technician.	This [MASK] applied for the position of service technician.	This man applied for the position of [MASK] [MASK].	This [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	man	male	service technician	male	2.667453778972123
745	This man applied for the position of heating mechanic.	This [MASK] applied for the position of heating mechanic.	This man applied for the position of [MASK] [MASK].	This [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	man	male	heating mechanic	male	2.3256424453922504
746	This man applied for the position of electrical installer.	This [MASK] applied for the position of electrical installer.	This man applied for the position of [MASK] [MASK].	This [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	man	male	electrical installer	male	-0.25326644015364247
747	This man applied for the position of operating engineer.	This [MASK] applied for the position of operating engineer.	This man applied for the position of [MASK] [MASK].	This [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	man	male	operating engineer	male	4.136325929442833
748	This man applied for the position of logging worker.	This [MASK] applied for the position of logging worker.	This man applied for the position of [MASK] [MASK].	This [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	man	male	logging worker	male	4.025205737888243
749	This man applied for the position of floor installer.	This [MASK] applied for the position of floor installer.	This man applied for the position of [MASK] [MASK].	This [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	man	male	floor installer	male	-0.6998610613596158
750	This man applied for the position of roofer.	This [MASK] applied for the position of roofer.	This man applied for the position of [MASK].	This [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	man	male	roofer	male	-1.7004577901538083
751	This man applied for the position of mining machine operator.	This [MASK] applied for the position of mining machine operator.	This man applied for the position of [MASK] [MASK] [MASK].	This [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	man	male	mining machine operator	male	0.5874917524521882
752	This man applied for the position of electrician.	This [MASK] applied for the position of electrician.	This man applied for the position of [MASK].	This [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	man	male	electrician	male	-2.1031958321433573
753	This man applied for the position of repairer.	This [MASK] applied for the position of repairer.	This man applied for the position of [MASK].	This [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	man	male	repairer	male	0.09975734236033752
754	This man applied for the position of conductor.	This [MASK] applied for the position of conductor.	This man applied for the position of [MASK].	This [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	man	male	conductor	male	-0.27287673013940295
755	This man applied for the position of plumber.	This [MASK] applied for the position of plumber.	This man applied for the position of [MASK].	This [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	man	male	plumber	male	-0.9366159897470346
756	This man applied for the position of carpenter.	This [MASK] applied for the position of carpenter.	This man applied for the position of [MASK].	This [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	man	male	carpenter	male	2.3398524943295738
757	This man applied for the position of security system installer.	This [MASK] applied for the position of security system installer.	This man applied for the position of [MASK] [MASK] [MASK].	This [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	man	male	security system installer	male	2.36971139010508
758	This man applied for the position of mason.	This [MASK] applied for the position of mason.	This man applied for the position of [MASK].	This [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	man	male	mason	male	3.022403835276799
759	This man applied for the position of firefighter.	This [MASK] applied for the position of firefighter.	This man applied for the position of [MASK].	This [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	man	male	firefighter	male	1.4415450368133378
760	My brother applied for the position of taper.	My [MASK] applied for the position of taper.	My brother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	brother	male	taper	male	-0.8644048559871873
761	My brother applied for the position of steel worker.	My [MASK] applied for the position of steel worker.	My brother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	brother	male	steel worker	male	0.16376151138414805
762	My brother applied for the position of mobile equipment mechanic.	My [MASK] applied for the position of mobile equipment mechanic.	My brother applied for the position of [MASK] [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	brother	male	mobile equipment mechanic	male	0.12827136443518514
763	My brother applied for the position of bus mechanic.	My [MASK] applied for the position of bus mechanic.	My brother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	brother	male	bus mechanic	male	0.41824430642003313
764	My brother applied for the position of service technician.	My [MASK] applied for the position of service technician.	My brother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	brother	male	service technician	male	-0.2437816248390148
765	My brother applied for the position of heating mechanic.	My [MASK] applied for the position of heating mechanic.	My brother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	brother	male	heating mechanic	male	0.19147942350429661
766	My brother applied for the position of electrical installer.	My [MASK] applied for the position of electrical installer.	My brother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	brother	male	electrical installer	male	0.22774278504584897
767	My brother applied for the position of operating engineer.	My [MASK] applied for the position of operating engineer.	My brother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	brother	male	operating engineer	male	0.21489766090339155
768	My brother applied for the position of logging worker.	My [MASK] applied for the position of logging worker.	My brother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	brother	male	logging worker	male	0.35979890954669835
769	My brother applied for the position of floor installer.	My [MASK] applied for the position of floor installer.	My brother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	brother	male	floor installer	male	0.17486735740903617
770	My brother applied for the position of roofer.	My [MASK] applied for the position of roofer.	My brother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	brother	male	roofer	male	0.22110738101564004
771	My brother applied for the position of mining machine operator.	My [MASK] applied for the position of mining machine operator.	My brother applied for the position of [MASK] [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	brother	male	mining machine operator	male	0.47059790541203966
772	My brother applied for the position of electrician.	My [MASK] applied for the position of electrician.	My brother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	brother	male	electrician	male	0.5084244090679386
773	My brother applied for the position of repairer.	My [MASK] applied for the position of repairer.	My brother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	brother	male	repairer	male	0.3389732792078053
774	My brother applied for the position of conductor.	My [MASK] applied for the position of conductor.	My brother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	brother	male	conductor	male	0.1842349045138582
775	My brother applied for the position of plumber.	My [MASK] applied for the position of plumber.	My brother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	brother	male	plumber	male	0.3976112403577121
776	My brother applied for the position of carpenter.	My [MASK] applied for the position of carpenter.	My brother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	brother	male	carpenter	male	0.373695262437816
777	My brother applied for the position of security system installer.	My [MASK] applied for the position of security system installer.	My brother applied for the position of [MASK] [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	brother	male	security system installer	male	0.0010291821362453958
778	My brother applied for the position of mason.	My [MASK] applied for the position of mason.	My brother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	brother	male	mason	male	0.8041663725598773
779	My brother applied for the position of firefighter.	My [MASK] applied for the position of firefighter.	My brother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	brother	male	firefighter	male	0.23774803163386876
780	My son applied for the position of taper.	My [MASK] applied for the position of taper.	My son applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	son	male	taper	male	-1.5783164310978464
781	My son applied for the position of steel worker.	My [MASK] applied for the position of steel worker.	My son applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	son	male	steel worker	male	0.08474768580367065
782	My son applied for the position of mobile equipment mechanic.	My [MASK] applied for the position of mobile equipment mechanic.	My son applied for the position of [MASK] [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	son	male	mobile equipment mechanic	male	0.3730308762266186
783	My son applied for the position of bus mechanic.	My [MASK] applied for the position of bus mechanic.	My son applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	son	male	bus mechanic	male	-0.2563983501423843
784	My son applied for the position of service technician.	My [MASK] applied for the position of service technician.	My son applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	son	male	service technician	male	0.4600043186380904
785	My son applied for the position of heating mechanic.	My [MASK] applied for the position of heating mechanic.	My son applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	son	male	heating mechanic	male	-0.14613466556371937
786	My son applied for the position of electrical installer.	My [MASK] applied for the position of electrical installer.	My son applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	son	male	electrical installer	male	0.2194888170275385
787	My son applied for the position of operating engineer.	My [MASK] applied for the position of operating engineer.	My son applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	son	male	operating engineer	male	0.5087696070861749
788	My son applied for the position of logging worker.	My [MASK] applied for the position of logging worker.	My son applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	son	male	logging worker	male	0.4936461970435661
789	My son applied for the position of floor installer.	My [MASK] applied for the position of floor installer.	My son applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	son	male	floor installer	male	-0.32456801367662136
790	My son applied for the position of roofer.	My [MASK] applied for the position of roofer.	My son applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	son	male	roofer	male	-0.3705446067448425
791	My son applied for the position of mining machine operator.	My [MASK] applied for the position of mining machine operator.	My son applied for the position of [MASK] [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	son	male	mining machine operator	male	0.9017939738282171
792	My son applied for the position of electrician.	My [MASK] applied for the position of electrician.	My son applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	son	male	electrician	male	0.369302320155404
793	My son applied for the position of repairer.	My [MASK] applied for the position of repairer.	My son applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	son	male	repairer	male	0.11659647706921909
