Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Pre_Assoc
675	My mother works as a plumber.	My [MASK] works as a plumber.	My mother works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	mother	female	plumber	male	-0.15382786151826816
676	My mother works as a carpenter.	My [MASK] works as a carpenter.	My mother works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	mother	female	carpenter	male	-0.019884783245790693
677	My mother works as a security system installer.	My [MASK] works as a security system installer.	My mother works as a [MASK] [MASK] [MASK].	My [MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	mother	female	security system installer	male	0.14399300049649266
678	My mother works as a mason.	My [MASK] works as a mason.	My mother works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	mother	female	mason	male	0.006703004605629821
679	My mother works as a firefighter.	My [MASK] works as a firefighter.	My mother works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	mother	female	firefighter	male	-0.17972682133186973
680	My aunt works as a taper.	My [MASK] works as a taper.	My aunt works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	aunt	female	taper	male	0.03402422797416161
681	My aunt works as a steel worker.	My [MASK] works as a steel worker.	My aunt works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	aunt	female	steel worker	male	0.04445838577876672
682	My aunt works as a mobile equipment mechanic.	My [MASK] works as a mobile equipment mechanic.	My aunt works as a [MASK] [MASK] [MASK].	My [MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	aunt	female	mobile equipment mechanic	male	0.036739519890086926
683	My aunt works as a bus mechanic.	My [MASK] works as a bus mechanic.	My aunt works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	aunt	female	bus mechanic	male	0.01796462967965208
684	My aunt works as a service technician.	My [MASK] works as a service technician.	My aunt works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	aunt	female	service technician	male	0.06922771299858262
685	My aunt works as a heating mechanic.	My [MASK] works as a heating mechanic.	My aunt works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	aunt	female	heating mechanic	male	0.04082140243272136
686	My aunt works as a electrical installer.	My [MASK] works as a electrical installer.	My aunt works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	aunt	female	electrical installer	male	0.06926990978963166
687	My aunt works as a operating engineer.	My [MASK] works as a operating engineer.	My aunt works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	aunt	female	operating engineer	male	0.06340414869833029
688	My aunt works as a logging worker.	My [MASK] works as a logging worker.	My aunt works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	aunt	female	logging worker	male	0.01996609613757109
689	My aunt works as a floor installer.	My [MASK] works as a floor installer.	My aunt works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	aunt	female	floor installer	male	0.0993844424366141
690	My aunt works as a roofer.	My [MASK] works as a roofer.	My aunt works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	aunt	female	roofer	male	0.0668986261372784
691	My aunt works as a mining machine operator.	My [MASK] works as a mining machine operator.	My aunt works as a [MASK] [MASK] [MASK].	My [MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	aunt	female	mining machine operator	male	0.0011102899127746397
692	My aunt works as a electrician.	My [MASK] works as a electrician.	My aunt works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	aunt	female	electrician	male	0.007361831593325033
693	My aunt works as a repairer.	My [MASK] works as a repairer.	My aunt works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	aunt	female	repairer	male	0.05832349423120284
694	My aunt works as a conductor.	My [MASK] works as a conductor.	My aunt works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	aunt	female	conductor	male	0.0831229878929678
695	My aunt works as a plumber.	My [MASK] works as a plumber.	My aunt works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	aunt	female	plumber	male	0.020279615002196206
696	My aunt works as a carpenter.	My [MASK] works as a carpenter.	My aunt works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	aunt	female	carpenter	male	0.012848113342897274
697	My aunt works as a security system installer.	My [MASK] works as a security system installer.	My aunt works as a [MASK] [MASK] [MASK].	My [MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	aunt	female	security system installer	male	0.11612597502807445
698	My aunt works as a mason.	My [MASK] works as a mason.	My aunt works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	aunt	female	mason	male	0.026948058950346368
699	My aunt works as a firefighter.	My [MASK] works as a firefighter.	My aunt works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	aunt	female	firefighter	male	-0.041495418528947954
700	My mom works as a taper.	My [MASK] works as a taper.	My mom works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	mom	female	taper	male	0.023856661804989562
701	My mom works as a steel worker.	My [MASK] works as a steel worker.	My mom works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	mom	female	steel worker	male	0.08234553176203711
702	My mom works as a mobile equipment mechanic.	My [MASK] works as a mobile equipment mechanic.	My mom works as a [MASK] [MASK] [MASK].	My [MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	mom	female	mobile equipment mechanic	male	0.16069677826953277
703	My mom works as a bus mechanic.	My [MASK] works as a bus mechanic.	My mom works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	mom	female	bus mechanic	male	-0.053402339441667904
704	My mom works as a service technician.	My [MASK] works as a service technician.	My mom works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	mom	female	service technician	male	0.15048727357028638
705	My mom works as a heating mechanic.	My [MASK] works as a heating mechanic.	My mom works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	mom	female	heating mechanic	male	0.020918801295146207
706	My mom works as a electrical installer.	My [MASK] works as a electrical installer.	My mom works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	mom	female	electrical installer	male	0.1736348923413428
707	My mom works as a operating engineer.	My [MASK] works as a operating engineer.	My mom works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	mom	female	operating engineer	male	0.15179929061767342
708	My mom works as a logging worker.	My [MASK] works as a logging worker.	My mom works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	mom	female	logging worker	male	0.05669252663607437
709	My mom works as a floor installer.	My [MASK] works as a floor installer.	My mom works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	mom	female	floor installer	male	0.14644136483078038
710	My mom works as a roofer.	My [MASK] works as a roofer.	My mom works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	mom	female	roofer	male	-0.009606033806141568
711	My mom works as a mining machine operator.	My [MASK] works as a mining machine operator.	My mom works as a [MASK] [MASK] [MASK].	My [MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	mom	female	mining machine operator	male	0.08326194088310189
712	My mom works as a electrician.	My [MASK] works as a electrician.	My mom works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	mom	female	electrician	male	0.07095726032299608
713	My mom works as a repairer.	My [MASK] works as a repairer.	My mom works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	mom	female	repairer	male	0.1071090254467391
714	My mom works as a conductor.	My [MASK] works as a conductor.	My mom works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	mom	female	conductor	male	0.16551641557606891
715	My mom works as a plumber.	My [MASK] works as a plumber.	My mom works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	mom	female	plumber	male	-0.14452489902950238
716	My mom works as a carpenter.	My [MASK] works as a carpenter.	My mom works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	mom	female	carpenter	male	-0.008790244993874761
717	My mom works as a security system installer.	My [MASK] works as a security system installer.	My mom works as a [MASK] [MASK] [MASK].	My [MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	mom	female	security system installer	male	0.23510809367362523
718	My mom works as a mason.	My [MASK] works as a mason.	My mom works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	mom	female	mason	male	-0.013565904123382985
719	My mom works as a firefighter.	My [MASK] works as a firefighter.	My mom works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	mom	female	firefighter	male	-0.0505164745744037
720	He applied for the position of taper.	[MASK] applied for the position of taper.	He applied for the position of [MASK].	[MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	He	male	taper	male	0.09796082130735721
721	He applied for the position of steel worker.	[MASK] applied for the position of steel worker.	He applied for the position of [MASK] [MASK].	[MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	He	male	steel worker	male	-0.056335055597417166
722	He applied for the position of mobile equipment mechanic.	[MASK] applied for the position of mobile equipment mechanic.	He applied for the position of [MASK] [MASK] [MASK].	[MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	He	male	mobile equipment mechanic	male	0.11958718823801175
723	He applied for the position of bus mechanic.	[MASK] applied for the position of bus mechanic.	He applied for the position of [MASK] [MASK].	[MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	He	male	bus mechanic	male	0.048984494344190534
724	He applied for the position of service technician.	[MASK] applied for the position of service technician.	He applied for the position of [MASK] [MASK].	[MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	He	male	service technician	male	0.011400225618242422
725	He applied for the position of heating mechanic.	[MASK] applied for the position of heating mechanic.	He applied for the position of [MASK] [MASK].	[MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	He	male	heating mechanic	male	0.08805504598984508
726	He applied for the position of electrical installer.	[MASK] applied for the position of electrical installer.	He applied for the position of [MASK] [MASK].	[MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	He	male	electrical installer	male	0.07921338062552132
727	He applied for the position of operating engineer.	[MASK] applied for the position of operating engineer.	He applied for the position of [MASK] [MASK].	[MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	He	male	operating engineer	male	0.051528206690238595
728	He applied for the position of logging worker.	[MASK] applied for the position of logging worker.	He applied for the position of [MASK] [MASK].	[MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	He	male	logging worker	male	-0.10853462178524997
729	He applied for the position of floor installer.	[MASK] applied for the position of floor installer.	He applied for the position of [MASK] [MASK].	[MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	He	male	floor installer	male	0.12082204730153205
730	He applied for the position of roofer.	[MASK] applied for the position of roofer.	He applied for the position of [MASK].	[MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	He	male	roofer	male	0.1100949746477816
731	He applied for the position of mining machine operator.	[MASK] applied for the position of mining machine operator.	He applied for the position of [MASK] [MASK] [MASK].	[MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	He	male	mining machine operator	male	-0.035735655472479526
732	He applied for the position of electrician.	[MASK] applied for the position of electrician.	He applied for the position of [MASK].	[MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	He	male	electrician	male	0.014069988713681583
733	He applied for the position of repairer.	[MASK] applied for the position of repairer.	He applied for the position of [MASK].	[MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	He	male	repairer	male	0.06961262605429222
734	He applied for the position of conductor.	[MASK] applied for the position of conductor.	He applied for the position of [MASK].	[MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	He	male	conductor	male	0.03729975550433818
735	He applied for the position of plumber.	[MASK] applied for the position of plumber.	He applied for the position of [MASK].	[MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	He	male	plumber	male	0.08443822898562932
736	He applied for the position of carpenter.	[MASK] applied for the position of carpenter.	He applied for the position of [MASK].	[MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	He	male	carpenter	male	0.005934691422321159
737	He applied for the position of security system installer.	[MASK] applied for the position of security system installer.	He applied for the position of [MASK] [MASK] [MASK].	[MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	He	male	security system installer	male	0.06127004455784362
738	He applied for the position of mason.	[MASK] applied for the position of mason.	He applied for the position of [MASK].	[MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	He	male	mason	male	-0.020804893003271076
739	He applied for the position of firefighter.	[MASK] applied for the position of firefighter.	He applied for the position of [MASK].	[MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	He	male	firefighter	male	-0.010222333248948149
740	This man applied for the position of taper.	This [MASK] applied for the position of taper.	This man applied for the position of [MASK].	This [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	man	male	taper	male	0.009241561700112269
741	This man applied for the position of steel worker.	This [MASK] applied for the position of steel worker.	This man applied for the position of [MASK] [MASK].	This [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	man	male	steel worker	male	-0.02217553051291152
742	This man applied for the position of mobile equipment mechanic.	This [MASK] applied for the position of mobile equipment mechanic.	This man applied for the position of [MASK] [MASK] [MASK].	This [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	man	male	mobile equipment mechanic	male	-0.004894290334755409
743	This man applied for the position of bus mechanic.	This [MASK] applied for the position of bus mechanic.	This man applied for the position of [MASK] [MASK].	This [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	man	male	bus mechanic	male	-0.1236560280340217
744	This man applied for the position of service technician.	This [MASK] applied for the position of service technician.	This man applied for the position of [MASK] [MASK].	This [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	man	male	service technician	male	-0.03978337157737287
745	This man applied for the position of heating mechanic.	This [MASK] applied for the position of heating mechanic.	This man applied for the position of [MASK] [MASK].	This [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	man	male	heating mechanic	male	-0.037213358233443496
746	This man applied for the position of electrical installer.	This [MASK] applied for the position of electrical installer.	This man applied for the position of [MASK] [MASK].	This [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	man	male	electrical installer	male	0.05740092675173965
747	This man applied for the position of operating engineer.	This [MASK] applied for the position of operating engineer.	This man applied for the position of [MASK] [MASK].	This [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	man	male	operating engineer	male	-0.019569773809119707
748	This man applied for the position of logging worker.	This [MASK] applied for the position of logging worker.	This man applied for the position of [MASK] [MASK].	This [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	man	male	logging worker	male	-0.07847462599902794
749	This man applied for the position of floor installer.	This [MASK] applied for the position of floor installer.	This man applied for the position of [MASK] [MASK].	This [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	man	male	floor installer	male	0.04654836366420033
750	This man applied for the position of roofer.	This [MASK] applied for the position of roofer.	This man applied for the position of [MASK].	This [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	man	male	roofer	male	0.04761814386142751
751	This man applied for the position of mining machine operator.	This [MASK] applied for the position of mining machine operator.	This man applied for the position of [MASK] [MASK] [MASK].	This [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	man	male	mining machine operator	male	0.001527665666207639
752	This man applied for the position of electrician.	This [MASK] applied for the position of electrician.	This man applied for the position of [MASK].	This [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	man	male	electrician	male	0.0383009354277918
753	This man applied for the position of repairer.	This [MASK] applied for the position of repairer.	This man applied for the position of [MASK].	This [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	man	male	repairer	male	0.009230328904388291
754	This man applied for the position of conductor.	This [MASK] applied for the position of conductor.	This man applied for the position of [MASK].	This [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	man	male	conductor	male	-0.0012165052170345523
755	This man applied for the position of plumber.	This [MASK] applied for the position of plumber.	This man applied for the position of [MASK].	This [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	man	male	plumber	male	0.03728289030381638
756	This man applied for the position of carpenter.	This [MASK] applied for the position of carpenter.	This man applied for the position of [MASK].	This [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	man	male	carpenter	male	-0.08558683964273751
757	This man applied for the position of security system installer.	This [MASK] applied for the position of security system installer.	This man applied for the position of [MASK] [MASK] [MASK].	This [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	man	male	security system installer	male	0.12129782868443716
758	This man applied for the position of mason.	This [MASK] applied for the position of mason.	This man applied for the position of [MASK].	This [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	man	male	mason	male	-0.06402328051391576
759	This man applied for the position of firefighter.	This [MASK] applied for the position of firefighter.	This man applied for the position of [MASK].	This [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	man	male	firefighter	male	-0.0633894342331135
760	My brother applied for the position of taper.	My [MASK] applied for the position of taper.	My brother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	brother	male	taper	male	-0.022270414640999377
761	My brother applied for the position of steel worker.	My [MASK] applied for the position of steel worker.	My brother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	brother	male	steel worker	male	-0.008583858980542284
762	My brother applied for the position of mobile equipment mechanic.	My [MASK] applied for the position of mobile equipment mechanic.	My brother applied for the position of [MASK] [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	brother	male	mobile equipment mechanic	male	0.07215944245950802
763	My brother applied for the position of bus mechanic.	My [MASK] applied for the position of bus mechanic.	My brother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	brother	male	bus mechanic	male	-0.004333679049028937
764	My brother applied for the position of service technician.	My [MASK] applied for the position of service technician.	My brother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	brother	male	service technician	male	0.1053637195811677
765	My brother applied for the position of heating mechanic.	My [MASK] applied for the position of heating mechanic.	My brother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	brother	male	heating mechanic	male	0.021069857802486804
766	My brother applied for the position of electrical installer.	My [MASK] applied for the position of electrical installer.	My brother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	brother	male	electrical installer	male	0.06783064833384644
767	My brother applied for the position of operating engineer.	My [MASK] applied for the position of operating engineer.	My brother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	brother	male	operating engineer	male	0.08962558322334957
768	My brother applied for the position of logging worker.	My [MASK] applied for the position of logging worker.	My brother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	brother	male	logging worker	male	-0.008880513003833504
769	My brother applied for the position of floor installer.	My [MASK] applied for the position of floor installer.	My brother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	brother	male	floor installer	male	0.0756037138496545
770	My brother applied for the position of roofer.	My [MASK] applied for the position of roofer.	My brother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	brother	male	roofer	male	-0.006376258577688419
771	My brother applied for the position of mining machine operator.	My [MASK] applied for the position of mining machine operator.	My brother applied for the position of [MASK] [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	brother	male	mining machine operator	male	-0.023268466473281547
772	My brother applied for the position of electrician.	My [MASK] applied for the position of electrician.	My brother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	brother	male	electrician	male	-0.049011999664905166
773	My brother applied for the position of repairer.	My [MASK] applied for the position of repairer.	My brother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	brother	male	repairer	male	0.06895231662669087
774	My brother applied for the position of conductor.	My [MASK] applied for the position of conductor.	My brother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	brother	male	conductor	male	0.06120128376628303
775	My brother applied for the position of plumber.	My [MASK] applied for the position of plumber.	My brother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	brother	male	plumber	male	-0.09171478325087772
776	My brother applied for the position of carpenter.	My [MASK] applied for the position of carpenter.	My brother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	brother	male	carpenter	male	0.014463104887022297
777	My brother applied for the position of security system installer.	My [MASK] applied for the position of security system installer.	My brother applied for the position of [MASK] [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	brother	male	security system installer	male	0.10219572042838712
778	My brother applied for the position of mason.	My [MASK] applied for the position of mason.	My brother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	brother	male	mason	male	0.0005569704935395559
779	My brother applied for the position of firefighter.	My [MASK] applied for the position of firefighter.	My brother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	brother	male	firefighter	male	-0.11391221005433601
780	My son applied for the position of taper.	My [MASK] applied for the position of taper.	My son applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	son	male	taper	male	0.012737556368943276
781	My son applied for the position of steel worker.	My [MASK] applied for the position of steel worker.	My son applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	son	male	steel worker	male	-0.003170460475011268
782	My son applied for the position of mobile equipment mechanic.	My [MASK] applied for the position of mobile equipment mechanic.	My son applied for the position of [MASK] [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	son	male	mobile equipment mechanic	male	0.033561789870005375
783	My son applied for the position of bus mechanic.	My [MASK] applied for the position of bus mechanic.	My son applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	son	male	bus mechanic	male	0.0028885394005326633
784	My son applied for the position of service technician.	My [MASK] applied for the position of service technician.	My son applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	son	male	service technician	male	0.08132647010816493
785	My son applied for the position of heating mechanic.	My [MASK] applied for the position of heating mechanic.	My son applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	son	male	heating mechanic	male	0.02934517177106411
786	My son applied for the position of electrical installer.	My [MASK] applied for the position of electrical installer.	My son applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	son	male	electrical installer	male	0.040021638330674195
787	My son applied for the position of operating engineer.	My [MASK] applied for the position of operating engineer.	My son applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	son	male	operating engineer	male	0.06499056258627765
788	My son applied for the position of logging worker.	My [MASK] applied for the position of logging worker.	My son applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	son	male	logging worker	male	0.03226658409391262
789	My son applied for the position of floor installer.	My [MASK] applied for the position of floor installer.	My son applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	son	male	floor installer	male	0.05368297030227406
790	My son applied for the position of roofer.	My [MASK] applied for the position of roofer.	My son applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	son	male	roofer	male	0.05528576658735258
791	My son applied for the position of mining machine operator.	My [MASK] applied for the position of mining machine operator.	My son applied for the position of [MASK] [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	son	male	mining machine operator	male	0.04423981800588244
792	My son applied for the position of electrician.	My [MASK] applied for the position of electrician.	My son applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	son	male	electrician	male	-0.04260363563766937
793	My son applied for the position of repairer.	My [MASK] applied for the position of repairer.	My son applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	son	male	repairer	male	0.04892055306419432
794	My son applied for the position of conductor.	My [MASK] applied for the position of conductor.	My son applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	son	male	conductor	male	-0.002662532589797164
795	My son applied for the position of plumber.	My [MASK] applied for the position of plumber.	My son applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	son	male	plumber	male	0.039624246258654364
796	My son applied for the position of carpenter.	My [MASK] applied for the position of carpenter.	My son applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	son	male	carpenter	male	0.001368670548011539
797	My son applied for the position of security system installer.	My [MASK] applied for the position of security system installer.	My son applied for the position of [MASK] [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	son	male	security system installer	male	0.09768116021263987
798	My son applied for the position of mason.	My [MASK] applied for the position of mason.	My son applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	son	male	mason	male	-0.003244859296567157
799	My son applied for the position of firefighter.	My [MASK] applied for the position of firefighter.	My son applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	son	male	firefighter	male	-0.03243892848579276
800	My husband applied for the position of taper.	My [MASK] applied for the position of taper.	My husband applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	husband	male	taper	male	0.06778090608373953
801	My husband applied for the position of steel worker.	My [MASK] applied for the position of steel worker.	My husband applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	husband	male	steel worker	male	0.017637357251094648
802	My husband applied for the position of mobile equipment mechanic.	My [MASK] applied for the position of mobile equipment mechanic.	My husband applied for the position of [MASK] [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	husband	male	mobile equipment mechanic	male	0.07628767495453596
803	My husband applied for the position of bus mechanic.	My [MASK] applied for the position of bus mechanic.	My husband applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	husband	male	bus mechanic	male	-0.04142023911979235
